0.66371750831604	0.24084162712097168
0.6535453796386719	0.26714587211608887
0.6405022144317627	0.25786352157592773
0.6498634815216064	0.25975513458251953
0.6776399612426758	0.23616743087768555
0.6656746864318848	0.263840913772583
0.6480615139007568	0.2647538185119629
0.6465764045715332	0.2582371234893799
0.6714472770690918	0.2617824077606201
0.6501505374908447	0.2614741325378418
0.6492123603820801	0.2597932815551758
0.6655097007751465	0.24492645263671875
0.6538538932800293	0.26593017578125
0.6546025276184082	0.2594571113586426
0.6682729721069336	0.23841428756713867
0.6661434173583984	0.26288747787475586
0.6492118835449219	0.25914978981018066
0.6462695598602295	0.2584662437438965
0.6727330684661865	0.23894381523132324
0.6630024909973145	0.24732279777526855
0.648338794708252	0.2336428165435791
0.6637732982635498	0.2659275531768799
0.6436879634857178	0.25847554206848145
0.6401844024658203	0.259174108505249
0.6437501907348633	0.25814056396484375
0.6386780738830566	0.25277233123779297
0.6602544784545898	0.24768614768981934
0.6645147800445557	0.25680112838745117
0.6414837837219238	0.261364221572876
0.6507055759429932	0.25164175033569336
0.6535165309906006	0.26267075538635254
0.6653831005096436	0.23804688453674316
0.6640093326568604	0.2619330883026123
0.6413142681121826	0.26483678817749023
0.6535637378692627	0.26070117950439453
0.6553125381469727	0.24484610557556152
0.6724100112915039	0.26282739639282227
0.6535995006561279	0.26042628288269043
0.6475672721862793	0.258190393447876
0.6677627563476562	0.25776171684265137
0.6465833187103271	0.2609589099884033
0.6498377323150635	0.2619462013244629
0.6466000080108643	0.26449108123779297
0.6633868217468262	0.23497486114501953
0.6651713848114014	0.2648355960845947
0.6485598087310791	0.26505422592163086
0.6393887996673584	0.25957679748535156
0.640146017074585	0.2571585178375244
0.6732313632965088	0.24189162254333496
0.6589651107788086	0.24943065643310547
0.6457540988922119	0.2661747932434082
0.6469564437866211	0.2607901096343994
0.6523411273956299	0.2466137409210205
0.6716539859771729	0.24045610427856445
0.6654233932495117	0.2624053955078125
0.6544544696807861	0.26328539848327637
0.661754846572876	0.2550089359283447
0.6651067733764648	0.2626352310180664
